transaction_id,customer_id,account_id,merchant_id,device_id,ip_address,amount,currency,transaction_type,channel,country,timestamp,status
T000407,C0096,A0096,M0025,D0096,10.97.73.49,5216.22,INR,CARD,POS,IN,2026-05-08T21:25:00,SUCCESS
T000408,C0057,A0057,M0027,D0057,10.58.200.142,21922.4,INR,UPI,MOBILE,IN,2026-05-05T05:13:00,SUCCESS
T000409,C0042,A0042,M0003,D0042,10.43.95.147,2500.52,INR,UPI,WEB,SG,2026-05-14T08:29:00,FAILED
T000410,C0034,A0034,M0037,D0034,10.35.39.43,3321.82,INR,CARD,MOBILE,IN,2026-05-09T03:35:00,SUCCESS
T000411,C0099,A0099,M0048,D0099,10.100.94.88,2133.96,INR,CARD,POS,IN,2026-05-01T23:08:00,SUCCESS
T000412,C0120,A0120,M0000,D0120,10.121.41.161,1206.58,INR,WALLET,MOBILE,GB,2026-05-15T08:08:00,PENDING
T000413,C0027,A0027,M0004,D0027,10.28.190.152,9440.13,INR,CARD,POS,IN,2026-05-04T06:31:00,SUCCESS
T000414,C0055,A0055,M0013,D0055,10.56.186.116,5274.02,INR,WALLET,MOBILE,IN,2026-05-11T08:51:00,SUCCESS
T000415,C0048,A0048,M0028,D0276,10.49.137.25,10444.27,INR,NEFT,MOBILE,IN,2026-05-05T07:23:00,SUCCESS
T000416,C0000,A0000,M0021,D0000,10.1.1.1,11249.65,INR,RTGS,WEB,IN,2026-05-10T21:29:00,SUCCESS
T000417,C0007,A0007,M0046,D0007,10.8.50.92,5744.39,INR,WALLET,MOBILE,GB,2026-05-05T21:33:00,SUCCESS
T000418,C0008,A0008,M0001,D0008,10.9.57.105,11440.63,INR,CARD,POS,IN,2026-05-01T15:00:00,SUCCESS
T000419,C0015,A0015,M0040,D0015,10.253.195.116,1956.19,INR,RTGS,MOBILE,IN,2026-05-08T15:34:00,SUCCESS
T000420,C0073,A0073,M0038,D0073,10.14.132.80,6063.41,INR,NEFT,MOBILE,IN,2026-05-08T04:20:00,SUCCESS
T000421,C0111,A0111,M0053,D0111,10.112.178.44,2706.01,INR,UPI,MOBILE,IN,2026-05-13T16:29:00,SUCCESS
T000422,C0014,A0014,M0039,D0014,10.15.99.183,1365.72,INR,UPI,POS,IN,2026-05-14T19:11:00,SUCCESS
T000423,C0065,A0065,M0028,D0065,10.66.56.46,1781.68,INR,UPI,MOBILE,IN,2026-05-14T04:31:00,SUCCESS
T000424,C0067,A0067,M0011,D0067,10.68.70.72,3601.71,INR,UPI,MOBILE,IN,2026-05-07T13:26:00,SUCCESS
T000425,C0094,A0094,M0028,D0094,10.95.59.23,3222.11,INR,UPI,WEB,IN,2026-05-01T15:31:00,SUCCESS
T000426,C0059,A0059,M0020,D0059,10.60.14.168,4024.8,INR,UPI,ATM,IN,2026-05-10T03:51:00,SUCCESS
T000427,C0032,A0032,M0028,D0032,10.33.25.17,5513.45,INR,UPI,MOBILE,IN,2026-05-04T17:37:00,SUCCESS
T000428,C0028,A0028,M0013,D0028,10.29.197.165,4381.39,INR,UPI,MOBILE,GB,2026-05-12T14:00:00,SUCCESS
T000429,C0103,A0103,M0021,D0103,10.104.122.140,19174.97,INR,UPI,MOBILE,IN,2026-05-04T16:23:00,SUCCESS
T000430,C0019,A0019,M0037,D0019,10.20.134.48,3253.9,INR,CARD,WEB,IN,2026-05-06T17:07:00,SUCCESS
T000431,C0071,A0071,M0053,D0071,10.72.98.124,5687.69,INR,UPI,MOBILE,IN,2026-05-05T16:37:00,SUCCESS
T000432,C0005,A0005,M0053,D0005,10.6.36.66,8244.88,INR,UPI,MOBILE,IN,2026-05-06T10:22:00,PENDING
T000433,C0082,A0082,M0015,D0461,10.83.175.67,9167.59,INR,UPI,WEB,IN,2026-05-06T13:02:00,SUCCESS
T000434,C0067,A0067,M0025,D0224,10.68.70.72,8470.18,INR,NEFT,MOBILE,US,2026-05-09T23:59:00,SUCCESS
T000435,C0035,A0035,M0028,D0035,10.36.46.56,2234.53,INR,RTGS,API,IN,2026-05-01T11:01:00,SUCCESS
T000436,C0033,A0033,M0042,D0033,10.34.32.30,1613.07,INR,UPI,MOBILE,IN,2026-05-12T09:31:00,SUCCESS
T000437,C0057,A0057,M0021,D0057,10.58.200.142,2708.77,INR,UPI,WEB,IN,2026-05-11T23:07:00,SUCCESS
T000438,C0121,A0121,M0006,D0121,10.122.48.174,13549.26,INR,UPI,ATM,IN,2026-05-11T15:29:00,SUCCESS
T000439,C0010,A0010,M0030,D0010,10.11.71.131,5497.21,INR,NEFT,WEB,IN,2026-05-15T06:57:00,SUCCESS
T000440,C0068,A0068,M0027,D0068,10.69.77.85,1234.06,INR,UPI,WEB,US,2026-05-08T10:03:00,SUCCESS
T000441,C0012,A0012,M0019,D0012,10.93.174.126,8272.5,INR,UPI,API,IN,2026-05-03T03:24:00,SUCCESS
T000442,C0090,A0090,M0026,D0090,10.91.31.171,1609.89,INR,UPI,ATM,IN,2026-05-10T20:03:00,SUCCESS
T000443,C0049,A0049,M0015,D0012,10.50.144.38,6643.36,INR,RTGS,MOBILE,IN,2026-05-15T03:03:00,SUCCESS
T000444,C0094,A0094,M0004,D0094,10.95.59.23,2381.69,INR,UPI,MOBILE,IN,2026-05-13T15:27:00,SUCCESS
T000445,C0038,A0038,M0037,D0038,10.39.67.95,18357.21,INR,NEFT,POS,AE,2026-05-10T20:46:00,SUCCESS
T000446,C0067,A0067,M0010,D0384,10.68.70.72,3883.02,INR,UPI,WEB,IN,2026-05-13T17:52:00,SUCCESS
T000447,C0050,A0050,M0011,D0050,10.51.151.51,17954.84,INR,UPI,MOBILE,IN,2026-05-06T02:47:00,PENDING
T000448,C0115,A0115,M0051,D0115,10.116.6.96,4936.23,INR,UPI,MOBILE,SG,2026-05-13T09:00:00,SUCCESS
T000449,C0053,A0053,M0016,D0053,10.54.172.90,1708.14,INR,UPI,MOBILE,IN,2026-05-09T03:59:00,SUCCESS
T000450,C0055,A0055,M0035,D0376,10.56.186.116,9058.27,INR,UPI,WEB,IN,2026-05-13T13:18:00,SUCCESS
T000451,C0041,A0041,M0017,D0041,10.42.88.134,3578.86,INR,UPI,WEB,IN,2026-05-13T07:39:00,SUCCESS
T000452,C0042,A0042,M0000,D0042,10.43.95.147,5149.29,INR,CARD,MOBILE,IN,2026-05-09T08:57:00,SUCCESS
T000453,C0124,A0124,M0011,D0124,10.125.69.13,9888.81,INR,RTGS,MOBILE,IN,2026-05-13T04:43:00,SUCCESS
T000454,C0098,A0098,M0047,D0098,10.99.87.75,4519.51,INR,UPI,WEB,GB,2026-05-07T01:59:00,SUCCESS
T000455,C0056,A0056,M0051,D0056,10.57.193.129,5463.01,INR,WALLET,MOBILE,IN,2026-05-06T03:21:00,SUCCESS
T000456,C0124,A0124,M0001,D0124,10.125.69.13,3316.46,INR,UPI,MOBILE,IN,2026-05-12T10:04:00,FAILED
T000457,C0109,A0109,M0042,D0109,10.110.164.18,5878.4,INR,UPI,MOBILE,IN,2026-05-15T07:57:00,SUCCESS
T000458,C0096,A0096,M0040,D0096,10.97.73.49,1875.6,INR,RTGS,MOBILE,IN,2026-05-07T05:58:00,SUCCESS
T000459,C0050,A0050,M0018,D0050,10.249.113.194,3130.87,INR,CARD,MOBILE,IN,2026-05-12T18:16:00,SUCCESS
T000460,C0010,A0010,M0013,D0010,10.11.71.131,3137.56,INR,CARD,POS,IN,2026-05-02T06:28:00,SUCCESS
T000461,C0024,A0024,M0024,D0024,10.25.169.113,7564.44,INR,CARD,MOBILE,IN,2026-05-12T04:45:00,SUCCESS
T000462,C0008,A0008,M0022,D0008,10.9.57.105,2786.96,INR,UPI,POS,IN,2026-05-10T07:23:00,SUCCESS
T000463,C0029,A0029,M0007,D0029,10.30.4.178,41010.99,INR,CARD,MOBILE,IN,2026-05-07T17:48:00,SUCCESS
T000464,C0097,A0097,M0032,D0097,10.98.80.62,7855.91,INR,WALLET,MOBILE,IN,2026-05-10T00:21:00,SUCCESS
T000465,C0003,A0003,M0022,D0182,10.4.22.40,278.07,INR,WALLET,MOBILE,GB,2026-05-05T21:18:00,SUCCESS
T000466,C0062,A0062,M0037,D0062,10.63.35.7,1978.17,INR,CARD,WEB,IN,2026-05-05T04:33:00,SUCCESS
T000467,C0005,A0005,M0052,D0005,10.6.36.66,4553.58,INR,UPI,MOBILE,IN,2026-05-01T11:02:00,SUCCESS
T000468,C0096,A0096,M0012,D0327,10.97.73.49,2229.52,INR,WALLET,POS,IN,2026-05-09T13:39:00,SUCCESS
T000469,C0043,A0043,M0041,D0043,10.44.102.160,2753.95,INR,WALLET,MOBILE,IN,2026-05-05T05:08:00,SUCCESS
T000470,C0055,A0055,M0026,D0055,10.56.186.116,15867.0,INR,UPI,MOBILE,IN,2026-05-07T23:48:00,SUCCESS
T000471,C0101,A0101,M0022,D0101,10.102.108.114,3409.25,INR,CARD,WEB,IN,2026-05-09T11:32:00,FAILED
T000472,C0082,A0082,M0023,D0082,10.83.175.67,3715.22,INR,CARD,WEB,IN,2026-05-07T16:00:00,SUCCESS
T000473,C0034,A0034,M0009,D0034,10.35.39.43,6561.96,INR,CARD,POS,GB,2026-05-03T23:06:00,SUCCESS
T000474,C0074,A0074,M0037,D0074,10.75.119.163,2450.4,INR,UPI,MOBILE,IN,2026-05-12T22:43:00,SUCCESS
T000475,C0001,A0001,M0014,D0001,10.2.8.14,2971.67,INR,UPI,MOBILE,IN,2026-05-06T21:39:00,SUCCESS
T000476,C0093,A0093,M0042,D0093,10.94.52.10,27053.24,INR,UPI,MOBILE,SG,2026-05-08T15:34:00,SUCCESS
T000477,C0057,A0057,M0006,D0057,10.58.200.142,3196.87,INR,UPI,ATM,IN,2026-05-13T18:46:00,SUCCESS
T000478,C0074,A0074,M0016,D0074,10.75.119.163,910.29,INR,CARD,MOBILE,IN,2026-05-04T18:42:00,SUCCESS
T000479,C0073,A0073,M0017,D0073,10.74.112.150,8318.41,INR,CARD,MOBILE,IN,2026-05-06T19:12:00,SUCCESS
T000480,C0044,A0044,M0005,D0044,10.45.109.173,1735.73,INR,CARD,API,IN,2026-05-11T02:31:00,SUCCESS
T000481,C0059,A0059,M0024,D0059,10.60.14.168,3289.63,INR,UPI,WEB,US,2026-05-11T08:49:00,SUCCESS
T000482,C0099,A0099,M0007,D0099,10.100.94.88,1953.39,INR,CARD,POS,IN,2026-05-11T07:36:00,SUCCESS
T000483,C0056,A0056,M0011,D0056,10.57.193.129,286.03,INR,WALLET,MOBILE,IN,2026-05-06T14:26:00,SUCCESS
T000484,C0093,A0093,M0036,D0093,10.94.52.10,2750.82,INR,UPI,POS,IN,2026-05-03T15:04:00,SUCCESS
T000485,C0106,A0106,M0011,D0106,10.107.143.179,21599.58,INR,NEFT,WEB,IN,2026-05-05T03:27:00,SUCCESS
T000486,C0031,A0031,M0034,D0031,10.32.18.4,4668.52,INR,UPI,POS,IN,2026-05-04T19:21:00,PENDING
T000487,C0074,A0074,M0026,D0074,10.75.119.163,2445.63,INR,CARD,WEB,IN,2026-05-12T08:07:00,SUCCESS
T000488,C0077,A0077,M0013,D0077,10.78.140.2,1596.59,INR,RTGS,MOBILE,IN,2026-05-10T18:49:00,SUCCESS
T000489,C0089,A0089,M0011,D0089,10.90.24.158,4718.98,INR,UPI,MOBILE,IN,2026-05-04T16:10:00,SUCCESS
T000490,C0077,A0077,M0034,D0077,10.78.140.2,4108.72,INR,WALLET,WEB,IN,2026-05-02T05:06:00,SUCCESS
T000491,C0058,A0058,M0050,D0053,10.59.7.155,2328.12,INR,UPI,MOBILE,IN,2026-05-04T04:05:00,SUCCESS
T000492,C0041,A0041,M0018,D0125,10.42.88.134,1873.34,INR,NEFT,MOBILE,IN,2026-05-13T08:15:00,SUCCESS
T000493,C0114,A0114,M0009,D0114,10.115.199.83,8923.32,INR,UPI,WEB,IN,2026-05-10T07:39:00,SUCCESS
T000494,C0020,A0020,M0038,D0020,10.21.141.61,5855.61,INR,CARD,MOBILE,IN,2026-05-02T10:55:00,SUCCESS
T000495,C0025,A0025,M0026,D0025,10.26.176.126,1981.17,INR,CARD,MOBILE,GB,2026-05-06T14:05:00,SUCCESS
T000496,C0104,A0104,M0043,D0104,10.105.129.153,4112.99,INR,UPI,WEB,IN,2026-05-07T11:07:00,SUCCESS
T000497,C0106,A0106,M0046,D0106,10.107.143.179,6157.31,INR,UPI,POS,IN,2026-05-09T05:44:00,SUCCESS
T000498,C0110,A0110,M0030,D0110,10.111.171.31,9199.22,INR,UPI,API,IN,2026-05-06T22:42:00,SUCCESS
T000499,C0120,A0120,M0008,D0120,10.121.41.161,14347.78,INR,CARD,MOBILE,IN,2026-05-09T01:17:00,SUCCESS
T000500,C0034,A0034,M0009,D0034,10.35.39.43,5005.37,INR,UPI,MOBILE,IN,2026-05-04T07:47:00,SUCCESS
T000501,C0115,A0115,M0013,D0115,10.116.6.96,20049.76,INR,UPI,MOBILE,IN,2026-05-08T10:04:00,SUCCESS
T000502,C0074,A0074,M0054,D0074,10.75.119.163,10452.92,INR,UPI,WEB,IN,2026-05-07T04:11:00,SUCCESS
T000503,C0072,A0072,M0022,D0040,10.73.105.137,4995.89,INR,CARD,POS,IN,2026-05-12T19:40:00,SUCCESS
T000504,C0051,A0051,M0037,D0051,10.6.142.4,1210.17,INR,CARD,POS,US,2026-05-04T14:45:00,SUCCESS
T000505,C0070,A0070,M0012,D0070,10.71.91.111,4752.59,INR,UPI,MOBILE,IN,2026-05-07T16:22:00,SUCCESS
T000506,C0043,A0043,M0050,D0043,10.44.22.30,1068.15,INR,CARD,ATM,IN,2026-05-07T01:46:00,SUCCESS
T000507,C0063,A0063,M0043,D0063,10.64.42.20,3231.63,INR,UPI,MOBILE,IN,2026-05-09T02:39:00,SUCCESS
T000508,C0063,A0063,M0053,D0063,10.64.42.20,5201.67,INR,CARD,POS,IN,2026-05-08T17:28:00,SUCCESS
T000509,C0006,A0006,M0030,D0006,10.7.43.79,1819.2,INR,UPI,POS,IN,2026-05-05T21:18:00,SUCCESS
T000510,C0104,A0104,M0015,D0384,10.105.129.153,432.45,INR,UPI,WEB,IN,2026-05-02T19:10:00,SUCCESS
T000511,C0007,A0007,M0016,D0007,10.8.50.92,9526.31,INR,WALLET,POS,IN,2026-05-13T12:36:00,SUCCESS
T000512,C0051,A0051,M0013,D0051,10.52.158.64,865.23,INR,UPI,WEB,IN,2026-05-03T02:42:00,SUCCESS
T000513,C0117,A0117,M0002,D0117,10.118.20.122,4564.16,INR,UPI,WEB,IN,2026-05-07T14:49:00,SUCCESS
T000514,C0082,A0082,M0006,D0082,10.83.175.67,4143.29,INR,UPI,WEB,US,2026-05-13T12:01:00,SUCCESS
T000515,C0093,A0093,M0033,D0093,10.94.52.10,2263.25,INR,WALLET,API,IN,2026-05-05T03:10:00,SUCCESS
T000516,C0043,A0043,M0009,D0043,10.44.102.160,5727.91,INR,CARD,MOBILE,IN,2026-05-15T03:27:00,FAILED
T000517,C0006,A0006,M0013,D0006,10.7.43.79,12197.93,INR,WALLET,POS,IN,2026-05-09T10:56:00,SUCCESS
T000518,C0056,A0056,M0027,D0056,10.57.193.129,6203.45,INR,CARD,MOBILE,IN,2026-05-02T19:23:00,SUCCESS
T000519,C0099,A0099,M0024,D0099,10.100.94.88,3586.03,INR,UPI,POS,GB,2026-05-04T05:57:00,SUCCESS
T000520,C0050,A0050,M0021,D0050,10.51.151.51,3295.39,INR,CARD,WEB,IN,2026-05-02T21:11:00,SUCCESS
T000521,C0013,A0013,M0002,D0013,10.14.92.170,4654.34,INR,UPI,MOBILE,IN,2026-05-08T12:09:00,SUCCESS
T000522,C0081,A0081,M0003,D0081,10.82.168.54,4312.1,INR,WALLET,WEB,IN,2026-05-12T22:20:00,SUCCESS
T000523,C0053,A0053,M0048,D0053,10.54.172.90,5955.96,INR,CARD,MOBILE,IN,2026-05-13T18:34:00,SUCCESS
T000524,C0016,A0016,M0045,D0458,10.17.113.9,15482.6,INR,RTGS,MOBILE,IN,2026-05-14T05:12:00,SUCCESS
T000525,C0072,A0072,M0054,D0072,10.84.77.247,1911.64,INR,CARD,MOBILE,IN,2026-05-03T20:54:00,SUCCESS
T000526,C0098,A0098,M0034,D0098,10.99.87.75,2222.0,INR,WALLET,WEB,IN,2026-05-07T15:38:00,SUCCESS
T000527,C0035,A0035,M0040,D0035,10.36.46.56,23174.34,INR,CARD,ATM,IN,2026-05-09T03:09:00,SUCCESS
T000528,C0044,A0044,M0020,D0044,10.45.109.173,51369.67,INR,UPI,MOBILE,IN,2026-05-07T07:56:00,SUCCESS
T000529,C0016,A0016,M0018,D0198,10.17.113.9,6214.8,INR,UPI,WEB,US,2026-05-06T06:52:00,SUCCESS
T000530,C0005,A0005,M0032,D0005,10.196.112.38,4986.52,INR,NEFT,MOBILE,IN,2026-05-12T02:19:00,SUCCESS
T000531,C0035,A0035,M0013,D0035,10.36.46.56,7549.15,INR,UPI,MOBILE,US,2026-05-05T06:06:00,SUCCESS
T000532,C0106,A0106,M0016,D0106,10.107.143.179,8837.84,INR,CARD,MOBILE,GB,2026-05-07T04:22:00,SUCCESS
T000533,C0094,A0094,M0051,D0147,10.95.59.23,5497.63,INR,CARD,MOBILE,IN,2026-05-07T04:35:00,SUCCESS
T000534,C0080,A0080,M0021,D0240,10.225.61.109,5353.3,INR,RTGS,MOBILE,IN,2026-05-12T08:26:00,PENDING
T000535,C0102,A0102,M0001,D0102,10.103.115.127,9861.11,INR,UPI,ATM,IN,2026-05-09T14:01:00,SUCCESS
T000536,C0103,A0103,M0014,D0103,10.104.122.140,1383.94,INR,NEFT,MOBILE,IN,2026-05-04T16:57:00,SUCCESS
T000537,C0036,A0036,M0023,D0036,10.237.2.118,1742.45,INR,CARD,MOBILE,IN,2026-05-06T14:39:00,SUCCESS
T000538,C0085,A0085,M0040,D0085,10.86.196.106,2293.92,INR,CARD,ATM,IN,2026-05-03T10:14:00,SUCCESS
T000539,C0094,A0094,M0012,D0094,10.95.59.23,8708.22,INR,UPI,MOBILE,IN,2026-05-05T13:35:00,SUCCESS
T000540,C0058,A0058,M0054,D0058,10.59.7.155,1876.55,INR,CARD,POS,IN,2026-05-06T18:17:00,FAILED
T000541,C0016,A0016,M0019,D0016,10.165.38.153,2097.64,INR,CARD,WEB,IN,2026-05-06T12:27:00,SUCCESS
T000542,C0091,A0091,M0007,D0091,10.194.40.19,1745.7,INR,RTGS,POS,IN,2026-05-05T07:53:00,SUCCESS
T000543,C0120,A0120,M0036,D0120,10.121.41.161,7262.54,INR,UPI,WEB,IN,2026-05-07T14:43:00,SUCCESS
T000544,C0119,A0119,M0051,D0119,10.120.34.148,6470.3,INR,UPI,MOBILE,IN,2026-05-10T05:13:00,SUCCESS
T000545,C0013,A0013,M0043,D0013,10.14.92.170,8591.4,INR,UPI,WEB,IN,2026-05-06T13:52:00,SUCCESS
T000546,C0079,A0079,M0003,D0079,10.80.154.28,1467.8,INR,UPI,MOBILE,IN,2026-05-03T04:06:00,PENDING
T000547,C0094,A0094,M0001,D0094,10.95.59.23,4007.39,INR,WALLET,POS,US,2026-05-12T20:25:00,SUCCESS
T000548,C0017,A0017,M0013,D0017,10.18.120.22,20642.0,INR,UPI,POS,IN,2026-05-14T04:37:00,SUCCESS
T000549,C0120,A0120,M0034,D0120,10.121.41.161,5224.12,INR,UPI,WEB,US,2026-05-08T11:17:00,SUCCESS
T000550,C0003,A0003,M0024,D0003,10.4.22.40,3251.38,INR,CARD,WEB,IN,2026-05-02T18:59:00,SUCCESS
T000551,C0025,A0025,M0034,D0025,10.26.176.126,3214.85,INR,CARD,MOBILE,IN,2026-05-09T08:35:00,SUCCESS
T000552,C0006,A0006,M0007,D0006,10.7.43.79,6820.18,INR,RTGS,MOBILE,IN,2026-05-14T17:44:00,SUCCESS
T000553,C0104,A0104,M0019,D0104,10.105.129.153,1306.48,INR,CARD,MOBILE,IN,2026-05-02T15:58:00,SUCCESS
T000554,C0120,A0120,M0031,D0120,10.121.41.161,7790.3,INR,WALLET,WEB,IN,2026-05-05T10:27:00,SUCCESS
T000555,C0111,A0111,M0015,D0111,10.112.178.44,1437.76,INR,CARD,POS,IN,2026-05-09T05:08:00,SUCCESS
T000556,C0041,A0041,M0014,D0129,10.42.88.134,4376.82,INR,WALLET,MOBILE,IN,2026-05-03T19:41:00,SUCCESS
T000557,C0092,A0092,M0010,D0092,10.93.45.197,3771.51,INR,CARD,POS,IN,2026-05-01T10:29:00,PENDING
T000558,C0016,A0016,M0038,D0016,10.17.113.9,2204.87,INR,CARD,MOBILE,IN,2026-05-11T17:17:00,FAILED
T000559,C0089,A0089,M0051,D0089,10.90.24.158,2172.02,INR,CARD,POS,IN,2026-05-09T23:12:00,SUCCESS
T000560,C0114,A0114,M0009,D0284,10.115.199.83,3572.2,INR,CARD,WEB,IN,2026-05-09T10:01:00,SUCCESS
T000561,C0056,A0056,M0050,D0056,10.57.193.129,6018.67,INR,CARD,MOBILE,IN,2026-05-09T20:10:00,SUCCESS
T000562,C0005,A0005,M0012,D0005,10.6.36.66,7115.44,INR,CARD,POS,IN,2026-05-15T02:13:00,SUCCESS
T000563,C0008,A0008,M0000,D0008,10.9.57.105,2178.07,INR,CARD,ATM,IN,2026-05-02T12:18:00,SUCCESS
T000564,C0007,A0007,M0003,D0007,10.8.50.92,7441.1,INR,UPI,WEB,IN,2026-05-02T21:15:00,SUCCESS
T000565,C0088,A0088,M0034,D0088,10.89.17.145,1420.08,INR,CARD,WEB,IN,2026-05-12T08:24:00,SUCCESS
T000566,C0103,A0103,M0004,D0103,10.104.122.140,2846.34,INR,CARD,WEB,IN,2026-05-06T12:41:00,SUCCESS
T000567,C0036,A0036,M0041,D0036,10.37.53.69,2028.08,INR,CARD,MOBILE,IN,2026-05-03T03:14:00,SUCCESS
T000568,C0016,A0016,M0036,D0016,10.17.113.9,6758.87,INR,RTGS,WEB,US,2026-05-10T22:59:00,SUCCESS
T000569,C0045,A0045,M0015,D0290,10.46.116.186,4503.83,INR,CARD,POS,IN,2026-05-11T22:29:00,SUCCESS
T000570,C0093,A0093,M0032,D0093,10.94.52.10,7411.8,INR,UPI,ATM,US,2026-05-04T21:39:00,SUCCESS
T000571,C0068,A0068,M0000,D0068,10.69.77.85,2459.43,INR,UPI,POS,IN,2026-05-05T10:48:00,SUCCESS
T000572,C0043,A0043,M0036,D0043,10.44.102.160,12581.07,INR,CARD,POS,IN,2026-05-08T21:12:00,SUCCESS
T000573,C0077,A0077,M0035,D0077,10.157.245.175,3751.07,INR,UPI,POS,AE,2026-05-02T19:59:00,SUCCESS
T000574,C0121,A0121,M0005,D0121,10.122.48.174,4601.99,INR,WALLET,POS,US,2026-05-12T03:40:00,SUCCESS
T000575,C0081,A0081,M0032,D0081,10.82.168.54,5620.47,INR,NEFT,POS,IN,2026-05-13T18:49:00,FAILED
T000576,C0113,A0113,M0013,D0306,10.114.192.70,6890.6,INR,CARD,POS,US,2026-05-11T10:46:00,SUCCESS
T000577,C0063,A0063,M0002,D0033,10.13.246.59,2234.27,INR,CARD,ATM,IN,2026-05-04T02:36:00,SUCCESS
T000578,C0010,A0010,M0002,D0010,10.11.71.131,4728.17,INR,UPI,POS,IN,2026-05-06T04:21:00,SUCCESS
T000579,C0116,A0116,M0035,D0116,10.117.13.109,7136.09,INR,NEFT,POS,US,2026-05-06T07:07:00,SUCCESS
T000580,C0122,A0122,M0028,D0122,10.123.55.187,10702.3,INR,CARD,ATM,IN,2026-05-06T17:38:00,PENDING
T000581,C0124,A0124,M0004,D0124,10.125.69.13,742.71,INR,WALLET,POS,IN,2026-05-11T16:49:00,SUCCESS
T000582,C0094,A0094,M0045,D0094,10.95.59.23,2525.17,INR,NEFT,WEB,IN,2026-05-09T20:39:00,SUCCESS
T000583,C0113,A0113,M0037,D0113,10.114.192.70,3214.12,INR,CARD,WEB,IN,2026-05-12T00:27:00,SUCCESS
T000584,C0096,A0096,M0045,D0096,10.97.73.49,5587.15,INR,UPI,WEB,IN,2026-05-08T06:07:00,SUCCESS
T000585,C0065,A0065,M0017,D0065,10.66.56.46,8285.15,INR,NEFT,POS,IN,2026-05-07T02:46:00,SUCCESS
T000586,C0056,A0056,M0020,D0056,10.57.193.129,6705.16,INR,CARD,POS,IN,2026-05-13T17:56:00,SUCCESS
T000587,C0037,A0037,M0048,D0037,10.38.60.82,4971.19,INR,CARD,WEB,IN,2026-05-05T04:35:00,SUCCESS
T000588,C0047,A0047,M0048,D0047,10.48.130.12,4879.71,INR,WALLET,MOBILE,IN,2026-05-14T19:45:00,PENDING
T000589,C0098,A0098,M0023,D0098,10.99.87.75,1116.42,INR,RTGS,WEB,IN,2026-05-01T23:33:00,SUCCESS
T000590,C0116,A0116,M0013,D0116,10.117.13.109,60047.12,INR,NEFT,WEB,IN,2026-05-06T13:27:00,SUCCESS
T000591,C0103,A0103,M0030,D0103,10.104.122.140,4135.93,INR,UPI,MOBILE,IN,2026-05-05T10:14:00,SUCCESS
T000592,C0068,A0068,M0033,D0068,10.69.77.85,7714.38,INR,UPI,MOBILE,IN,2026-05-11T08:19:00,SUCCESS
T000593,C0119,A0119,M0040,D0119,10.120.34.148,2152.52,INR,UPI,API,IN,2026-05-13T04:10:00,SUCCESS
T000594,C0066,A0066,M0046,D0066,10.67.63.59,3428.88,INR,RTGS,WEB,IN,2026-05-04T06:11:00,SUCCESS
T000595,C0104,A0104,M0014,D0104,10.105.129.153,4503.64,INR,CARD,WEB,IN,2026-05-13T17:08:00,SUCCESS
T000596,C0089,A0089,M0052,D0089,10.90.24.158,34811.77,INR,UPI,WEB,IN,2026-05-13T17:31:00,SUCCESS
T000597,C0097,A0097,M0007,D0097,10.98.80.62,1471.02,INR,UPI,WEB,IN,2026-05-11T19:56:00,SUCCESS
T000598,C0091,A0091,M0046,D0091,10.208.163.63,4121.31,INR,UPI,MOBILE,IN,2026-05-05T16:58:00,SUCCESS
T000599,C0070,A0070,M0021,D0070,10.71.91.111,2698.61,INR,CARD,MOBILE,IN,2026-05-13T20:46:00,SUCCESS
T000600,C0004,A0004,M0035,D0004,10.5.29.53,2494.86,INR,UPI,MOBILE,IN,2026-05-13T00:41:00,SUCCESS
T000601,C0005,A0005,M0036,D0005,10.6.36.66,3201.34,INR,UPI,MOBILE,IN,2026-05-15T03:29:00,SUCCESS
T000602,C0062,A0062,M0007,D0062,10.63.35.7,9141.14,INR,CARD,POS,IN,2026-05-05T09:15:00,SUCCESS
T000603,C0092,A0092,M0037,D0267,10.93.45.197,748.55,INR,UPI,MOBILE,IN,2026-05-11T22:54:00,SUCCESS
T000604,C0016,A0016,M0037,D0016,10.17.113.9,13673.48,INR,UPI,MOBILE,SG,2026-05-06T12:02:00,SUCCESS
T000605,C0080,A0080,M0053,D0054,10.81.161.41,1168.61,INR,CARD,WEB,IN,2026-05-09T09:10:00,SUCCESS
T000606,C0044,A0044,M0030,D0044,10.45.109.173,1666.62,INR,UPI,WEB,IN,2026-05-03T13:33:00,SUCCESS
T000607,C0047,A0047,M0050,D0047,10.48.130.12,22362.44,INR,CARD,MOBILE,IN,2026-05-01T12:24:00,SUCCESS
T000608,C0055,A0055,M0007,D0411,10.132.227.187,11956.69,INR,WALLET,POS,US,2026-05-12T10:04:00,SUCCESS
T000609,C0018,A0018,M0025,D0018,10.19.127.35,8626.68,INR,UPI,MOBILE,AE,2026-05-06T12:31:00,SUCCESS
T000610,C0109,A0109,M0022,D0109,10.110.164.18,6565.99,INR,UPI,ATM,AE,2026-05-07T17:18:00,SUCCESS
T000611,C0058,A0058,M0021,D0058,10.59.7.155,4514.78,INR,CARD,MOBILE,IN,2026-05-02T03:22:00,SUCCESS
T000612,C0106,A0106,M0036,D0106,10.107.143.179,4783.18,INR,RTGS,POS,IN,2026-05-09T08:40:00,SUCCESS
